client_id,birth_number,district_id,account_id,frequency,date,order_id,bank_to,account_to,amount,k_symbol,loan_id,date,amount_1,Nduration,payments,status,trans_id,date_1,type,operation,amount_2,balance,k_symbol_1,bank,account,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,disp_id,type_1,card_id,type_2,issued
2235,405420,14,1843,POPLATEK MESICNE,930130,32104,QR,70984434,2938.7,UVER,5325,930803,105804,36,2939,A,541689,930807,PRIJEM,PREVOD Z UCTU,17632,51924.7,,QR,76294219,Pribram,central Bohemia,107870,84,29,6,1,6,58,8754,3.83,4.31,137,3804,3868,2235,OWNER,352,classic,980911 00:00:00
2235,405420,14,1843,POPLATEK MESICNE,930130,32105,QR,62958741,6994,SIPO,5325,930803,105804,36,2939,A,541689,930807,PRIJEM,PREVOD Z UCTU,17632,51924.7,,QR,76294219,Pribram,central Bohemia,107870,84,29,6,1,6,58,8754,3.83,4.31,137,3804,3868,2235,OWNER,352,classic,980911 00:00:00
2235,405420,14,1843,POPLATEK MESICNE,930130,32104,QR,70984434,2938.7,UVER,5325,930803,105804,36,2939,A,541905,930810,VYBER,VYBER,17493,34431.7,,,,Pribram,central Bohemia,107870,84,29,6,1,6,58,8754,3.83,4.31,137,3804,3868,2235,OWNER,352,classic,980911 00:00:00
2235,405420,14,1843,POPLATEK MESICNE,930130,32105,QR,62958741,6994,SIPO,5325,930803,105804,36,2939,A,541905,930810,VYBER,VYBER,17493,34431.7,,,,Pribram,central Bohemia,107870,84,29,6,1,6,58,8754,3.83,4.31,137,3804,3868,2235,OWNER,352,classic,980911 00:00:00
2235,405420,14,1843,POPLATEK MESICNE,930130,32104,QR,70984434,2938.7,UVER,5325,930803,105804,36,2939,A,541761,930812,VYDAJ,PREVOD NA UCET,2938.7,31493.1,UVER,QR,70984434,Pribram,central Bohemia,107870,84,29,6,1,6,58,8754,3.83,4.31,137,3804,3868,2235,OWNER,352,classic,980911 00:00:00
2235,405420,14,1843,POPLATEK MESICNE,930130,32105,QR,62958741,6994,SIPO,5325,930803,105804,36,2939,A,541761,930812,VYDAJ,PREVOD NA UCET,2938.7,31493.1,UVER,QR,70984434,Pribram,central Bohemia,107870,84,29,6,1,6,58,8754,3.83,4.31,137,3804,3868,2235,OWNER,352,classic,980911 00:00:00
2235,405420,14,1843,POPLATEK MESICNE,930130,32104,QR,70984434,2938.7,UVER,5325,930803,105804,36,2939,A,541833,930813,VYDAJ,PREVOD NA UCET,6994,24499.1,SIPO,QR,62958741,Pribram,central Bohemia,107870,84,29,6,1,6,58,8754,3.83,4.31,137,3804,3868,2235,OWNER,352,classic,980911 00:00:00
2235,405420,14,1843,POPLATEK MESICNE,930130,32105,QR,62958741,6994,SIPO,5325,930803,105804,36,2939,A,541833,930813,VYDAJ,PREVOD NA UCET,6994,24499.1,SIPO,QR,62958741,Pribram,central Bohemia,107870,84,29,6,1,6,58,8754,3.83,4.31,137,3804,3868,2235,OWNER,352,classic,980911 00:00:00
2235,405420,14,1843,POPLATEK MESICNE,930130,32104,QR,70984434,2938.7,UVER,5325,930803,105804,36,2939,A,541975,930828,VYDAJ,VYBER,6300,19799.1,,,,Pribram,central Bohemia,107870,84,29,6,1,6,58,8754,3.83,4.31,137,3804,3868,2235,OWNER,352,classic,980911 00:00:00
2235,405420,14,1843,POPLATEK MESICNE,930130,32105,QR,62958741,6994,SIPO,5325,930803,105804,36,2939,A,541975,930828,VYDAJ,VYBER,6300,19799.1,,,,Pribram,central Bohemia,107870,84,29,6,1,6,58,8754,3.83,4.31,137,3804,3868,2235,OWNER,352,classic,980911 00:00:00
2235,405420,14,1843,POPLATEK MESICNE,930130,32104,QR,70984434,2938.7,UVER,5325,930803,105804,36,2939,A,542082,930828,PRIJEM,VKLAD,1600,26099.1,,,,Pribram,central Bohemia,107870,84,29,6,1,6,58,8754,3.83,4.31,137,3804,3868,2235,OWNER,352,classic,980911 00:00:00
2235,405420,14,1843,POPLATEK MESICNE,930130,32105,QR,62958741,6994,SIPO,5325,930803,105804,36,2939,A,542082,930828,PRIJEM,VKLAD,1600,26099.1,,,,Pribram,central Bohemia,107870,84,29,6,1,6,58,8754,3.83,4.31,137,3804,3868,2235,OWNER,352,classic,980911 00:00:00
2235,405420,14,1843,POPLATEK MESICNE,930130,32104,QR,70984434,2938.7,UVER,5325,930803,105804,36,2939,A,3591356,930831,PRIJEM,,117.5,19916.6,UROK,,,Pribram,central Bohemia,107870,84,29,6,1,6,58,8754,3.83,4.31,137,3804,3868,2235,OWNER,352,classic,980911 00:00:00
2235,405420,14,1843,POPLATEK MESICNE,930130,32105,QR,62958741,6994,SIPO,5325,930803,105804,36,2939,A,3591356,930831,PRIJEM,,117.5,19916.6,UROK,,,Pribram,central Bohemia,107870,84,29,6,1,6,58,8754,3.83,4.31,137,3804,3868,2235,OWNER,352,classic,980911 00:00:00
2403,635125,1,1978,POPLATEK TYDNE,930611,32293,KL,82303452,5700.3,UVER,5351,941204,205200,36,5700,A,581022,930611,PRIJEM,VKLAD,900,900,,,,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,2403,OWNER,,,
2403,635125,1,1978,POPLATEK TYDNE,930611,32294,OP,85430520,7001,SIPO,5351,941204,205200,36,5700,A,581022,930611,PRIJEM,VKLAD,900,900,,,,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,2403,OWNER,,,
2403,635125,1,1978,POPLATEK TYDNE,930611,32295,UV,57071173,5900, ,5351,941204,205200,36,5700,A,581022,930611,PRIJEM,VKLAD,900,900,,,,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,2403,OWNER,,,
2403,635125,1,1978,POPLATEK TYDNE,930611,32296,KL,25988853,356,POJISTNE,5351,941204,205200,36,5700,A,581022,930611,PRIJEM,VKLAD,900,900,,,,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,2403,OWNER,,,
2403,635125,1,1978,POPLATEK TYDNE,930611,32293,KL,82303452,5700.3,UVER,5351,941204,205200,36,5700,A,581029,930709,PRIJEM,PREVOD Z UCTU,34202,35102,,ST,78523957,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,2403,OWNER,,,
2403,635125,1,1978,POPLATEK TYDNE,930611,32294,OP,85430520,7001,SIPO,5351,941204,205200,36,5700,A,581029,930709,PRIJEM,PREVOD Z UCTU,34202,35102,,ST,78523957,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,2403,OWNER,,,
2403,635125,1,1978,POPLATEK TYDNE,930611,32295,UV,57071173,5900, ,5351,941204,205200,36,5700,A,581029,930709,PRIJEM,PREVOD Z UCTU,34202,35102,,ST,78523957,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,2403,OWNER,,,
2403,635125,1,1978,POPLATEK TYDNE,930611,32296,KL,25988853,356,POJISTNE,5351,941204,205200,36,5700,A,581029,930709,PRIJEM,PREVOD Z UCTU,34202,35102,,ST,78523957,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,2403,OWNER,,,
2403,635125,1,1978,POPLATEK TYDNE,930611,32293,KL,82303452,5700.3,UVER,5351,941204,205200,36,5700,A,581567,930711,VYDAJ,VYBER,5900,29202,,,,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,2403,OWNER,,,
2403,635125,1,1978,POPLATEK TYDNE,930611,32294,OP,85430520,7001,SIPO,5351,941204,205200,36,5700,A,581567,930711,VYDAJ,VYBER,5900,29202,,,,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,2403,OWNER,,,
2403,635125,1,1978,POPLATEK TYDNE,930611,32295,UV,57071173,5900, ,5351,941204,205200,36,5700,A,581567,930711,VYDAJ,VYBER,5900,29202,,,,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,2403,OWNER,,,
2403,635125,1,1978,POPLATEK TYDNE,930611,32296,KL,25988853,356,POJISTNE,5351,941204,205200,36,5700,A,581567,930711,VYDAJ,VYBER,5900,29202,,,,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,2403,OWNER,,,
2403,635125,1,1978,POPLATEK TYDNE,930611,32293,KL,82303452,5700.3,UVER,5351,941204,205200,36,5700,A,3595959,930731,PRIJEM,,82.4,29284.4,UROK,,,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,2403,OWNER,,,
2403,635125,1,1978,POPLATEK TYDNE,930611,32294,OP,85430520,7001,SIPO,5351,941204,205200,36,5700,A,3595959,930731,PRIJEM,,82.4,29284.4,UROK,,,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,2403,OWNER,,,
2403,635125,1,1978,POPLATEK TYDNE,930611,32295,UV,57071173,5900, ,5351,941204,205200,36,5700,A,3595959,930731,PRIJEM,,82.4,29284.4,UROK,,,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,2403,OWNER,,,
2403,635125,1,1978,POPLATEK TYDNE,930611,32296,KL,25988853,356,POJISTNE,5351,941204,205200,36,5700,A,3595959,930731,PRIJEM,,82.4,29284.4,UROK,,,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,2403,OWNER,,,
2403,635125,1,1978,POPLATEK TYDNE,930611,32293,KL,82303452,5700.3,UVER,5351,941204,205200,36,5700,A,581030,930809,PRIJEM,PREVOD Z UCTU,34202,63486.4,,ST,78523957,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,2403,OWNER,,,
2403,635125,1,1978,POPLATEK TYDNE,930611,32294,OP,85430520,7001,SIPO,5351,941204,205200,36,5700,A,581030,930809,PRIJEM,PREVOD Z UCTU,34202,63486.4,,ST,78523957,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,2403,OWNER,,,
2403,635125,1,1978,POPLATEK TYDNE,930611,32295,UV,57071173,5900, ,5351,941204,205200,36,5700,A,581030,930809,PRIJEM,PREVOD Z UCTU,34202,63486.4,,ST,78523957,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,2403,OWNER,,,
2403,635125,1,1978,POPLATEK TYDNE,930611,32296,KL,25988853,356,POJISTNE,5351,941204,205200,36,5700,A,581030,930809,PRIJEM,PREVOD Z UCTU,34202,63486.4,,ST,78523957,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,2403,OWNER,,,
2403,635125,1,1978,POPLATEK TYDNE,930611,32293,KL,82303452,5700.3,UVER,5351,941204,205200,36,5700,A,581568,930810,VYDAJ,VYBER,20200,43286.4,,,,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,2403,OWNER,,,
2403,635125,1,1978,POPLATEK TYDNE,930611,32294,OP,85430520,7001,SIPO,5351,941204,205200,36,5700,A,581568,930810,VYDAJ,VYBER,20200,43286.4,,,,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,2403,OWNER,,,
2403,635125,1,1978,POPLATEK TYDNE,930611,32295,UV,57071173,5900, ,5351,941204,205200,36,5700,A,581568,930810,VYDAJ,VYBER,20200,43286.4,,,,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,2403,OWNER,,,
2403,635125,1,1978,POPLATEK TYDNE,930611,32296,KL,25988853,356,POJISTNE,5351,941204,205200,36,5700,A,581568,930810,VYDAJ,VYBER,20200,43286.4,,,,Hodonin,south Moravia,161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,2403,OWNER,,,
2623,655716,16,2167,POPLATEK MESICNE,930808,32580,IJ,18770349,5922,SIPO,5390,941030,170256,24,7094,A,634184,930808,PRIJEM,VKLAD,200,200,,,,Jindrichuv Hradec,south Bohemia,93931,74,21,10,1,8,56.9,8427,1.12,1.54,107,1874,1913,2623,OWNER,418,classic,950414 00:00:00
2623,655716,16,2167,POPLATEK MESICNE,930808,32581,QR,38404792,7094,UVER,5390,941030,170256,24,7094,A,634184,930808,PRIJEM,VKLAD,200,200,,,,Jindrichuv Hradec,south Bohemia,93931,74,21,10,1,8,56.9,8427,1.12,1.54,107,1874,1913,2623,OWNER,418,classic,950414 00:00:00
2635,666210,67,2176,POPLATEK MESICNE,930606,32597,MN,81908911,8307.8,UVER,5395,940730,299088,36,8308,B,637110,930606,PRIJEM,VKLAD,500,500,,,,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,2635,OWNER,,,
2635,666210,67,2176,POPLATEK MESICNE,930606,32598,KL,62845337,1085,SIPO,5395,940730,299088,36,8308,B,637110,930606,PRIJEM,VKLAD,500,500,,,,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,2635,OWNER,,,
2635,666210,67,2176,POPLATEK MESICNE,930606,32599,EF,57953965,5135, ,5395,940730,299088,36,8308,B,637110,930606,PRIJEM,VKLAD,500,500,,,,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,2635,OWNER,,,
2635,666210,67,2176,POPLATEK MESICNE,930606,32597,MN,81908911,8307.8,UVER,5395,940730,299088,36,8308,B,637116,930618,PRIJEM,VKLAD,12254,12754,,,,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,2635,OWNER,,,
2635,666210,67,2176,POPLATEK MESICNE,930606,32598,KL,62845337,1085,SIPO,5395,940730,299088,36,8308,B,637116,930618,PRIJEM,VKLAD,12254,12754,,,,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,2635,OWNER,,,
2635,666210,67,2176,POPLATEK MESICNE,930606,32599,EF,57953965,5135, ,5395,940730,299088,36,8308,B,637116,930618,PRIJEM,VKLAD,12254,12754,,,,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,2635,OWNER,,,
2635,666210,67,2176,POPLATEK MESICNE,930606,32597,MN,81908911,8307.8,UVER,5395,940730,299088,36,8308,B,637136,930624,PRIJEM,VKLAD,23813,36567,,,,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,2635,OWNER,,,
2635,666210,67,2176,POPLATEK MESICNE,930606,32598,KL,62845337,1085,SIPO,5395,940730,299088,36,8308,B,637136,930624,PRIJEM,VKLAD,23813,36567,,,,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,2635,OWNER,,,
2635,666210,67,2176,POPLATEK MESICNE,930606,32599,EF,57953965,5135, ,5395,940730,299088,36,8308,B,637136,930624,PRIJEM,VKLAD,23813,36567,,,,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,2635,OWNER,,,
2635,666210,67,2176,POPLATEK MESICNE,930606,32597,MN,81908911,8307.8,UVER,5395,940730,299088,36,8308,B,3602064,930630,PRIJEM,,46.2,36613.2,UROK,,,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,2635,OWNER,,,
2635,666210,67,2176,POPLATEK MESICNE,930606,32598,KL,62845337,1085,SIPO,5395,940730,299088,36,8308,B,3602064,930630,PRIJEM,,46.2,36613.2,UROK,,,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,2635,OWNER,,,
2635,666210,67,2176,POPLATEK MESICNE,930606,32599,EF,57953965,5135, ,5395,940730,299088,36,8308,B,3602064,930630,PRIJEM,,46.2,36613.2,UROK,,,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,2635,OWNER,,,
2635,666210,67,2176,POPLATEK MESICNE,930606,32597,MN,81908911,8307.8,UVER,5395,940730,299088,36,8308,B,637609,930706,VYDAJ,VYBER,6300,30313.2,,,,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,2635,OWNER,,,
2635,666210,67,2176,POPLATEK MESICNE,930606,32598,KL,62845337,1085,SIPO,5395,940730,299088,36,8308,B,637609,930706,VYDAJ,VYBER,6300,30313.2,,,,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,2635,OWNER,,,
2635,666210,67,2176,POPLATEK MESICNE,930606,32599,EF,57953965,5135, ,5395,940730,299088,36,8308,B,637609,930706,VYDAJ,VYBER,6300,30313.2,,,,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,2635,OWNER,,,
2635,666210,67,2176,POPLATEK MESICNE,930606,32597,MN,81908911,8307.8,UVER,5395,940730,299088,36,8308,B,637137,930707,PRIJEM,VKLAD,40954,71267.2,,,,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,2635,OWNER,,,
2635,666210,67,2176,POPLATEK MESICNE,930606,32598,KL,62845337,1085,SIPO,5395,940730,299088,36,8308,B,637137,930707,PRIJEM,VKLAD,40954,71267.2,,,,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,2635,OWNER,,,
2635,666210,67,2176,POPLATEK MESICNE,930606,32599,EF,57953965,5135, ,5395,940730,299088,36,8308,B,637137,930707,PRIJEM,VKLAD,40954,71267.2,,,,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,2635,OWNER,,,
2635,666210,67,2176,POPLATEK MESICNE,930606,32597,MN,81908911,8307.8,UVER,5395,940730,299088,36,8308,B,637127,930723,PRIJEM,VKLAD,25406,96673.2,,,,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,2635,OWNER,,,
2635,666210,67,2176,POPLATEK MESICNE,930606,32598,KL,62845337,1085,SIPO,5395,940730,299088,36,8308,B,637127,930723,PRIJEM,VKLAD,25406,96673.2,,,,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,2635,OWNER,,,
2635,666210,67,2176,POPLATEK MESICNE,930606,32599,EF,57953965,5135, ,5395,940730,299088,36,8308,B,637127,930723,PRIJEM,VKLAD,25406,96673.2,,,,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,2635,OWNER,,,
2635,666210,67,2176,POPLATEK MESICNE,930606,32597,MN,81908911,8307.8,UVER,5395,940730,299088,36,8308,B,3602065,930731,PRIJEM,,299.7,96972.9,UROK,,,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,2635,OWNER,,,
2635,666210,67,2176,POPLATEK MESICNE,930606,32598,KL,62845337,1085,SIPO,5395,940730,299088,36,8308,B,3602065,930731,PRIJEM,,299.7,96972.9,UROK,,,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,2635,OWNER,,,
2635,666210,67,2176,POPLATEK MESICNE,930606,32599,EF,57953965,5135, ,5395,940730,299088,36,8308,B,3602065,930731,PRIJEM,,299.7,96972.9,UROK,,,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,2635,OWNER,,,
2635,666210,67,2176,POPLATEK MESICNE,930606,32597,MN,81908911,8307.8,UVER,5395,940730,299088,36,8308,B,637111,930801,PRIJEM,VKLAD,38614,135586.9,,,,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,2635,OWNER,,,
2635,666210,67,2176,POPLATEK MESICNE,930606,32598,KL,62845337,1085,SIPO,5395,940730,299088,36,8308,B,637111,930801,PRIJEM,VKLAD,38614,135586.9,,,,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,2635,OWNER,,,
2635,666210,67,2176,POPLATEK MESICNE,930606,32599,EF,57953965,5135, ,5395,940730,299088,36,8308,B,637111,930801,PRIJEM,VKLAD,38614,135586.9,,,,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,2635,OWNER,,,
2635,666210,67,2176,POPLATEK MESICNE,930606,32597,MN,81908911,8307.8,UVER,5395,940730,299088,36,8308,B,637610,930801,VYDAJ,VYBER,21000,114586.9,,,,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,2635,OWNER,,,
2635,666210,67,2176,POPLATEK MESICNE,930606,32598,KL,62845337,1085,SIPO,5395,940730,299088,36,8308,B,637610,930801,VYDAJ,VYBER,21000,114586.9,,,,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,2635,OWNER,,,
2635,666210,67,2176,POPLATEK MESICNE,930606,32599,EF,57953965,5135, ,5395,940730,299088,36,8308,B,637610,930801,VYDAJ,VYBER,21000,114586.9,,,,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,2635,OWNER,,,
2635,666210,67,2176,POPLATEK MESICNE,930606,32597,MN,81908911,8307.8,UVER,5395,940730,299088,36,8308,B,637612,930802,VYDAJ,VYBER,26100,111809.9,,,,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,2635,OWNER,,,
2635,666210,67,2176,POPLATEK MESICNE,930606,32598,KL,62845337,1085,SIPO,5395,940730,299088,36,8308,B,637612,930802,VYDAJ,VYBER,26100,111809.9,,,,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,2635,OWNER,,,
2635,666210,67,2176,POPLATEK MESICNE,930606,32599,EF,57953965,5135, ,5395,940730,299088,36,8308,B,637612,930802,VYDAJ,VYBER,26100,111809.9,,,,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,2635,OWNER,,,
2635,666210,67,2176,POPLATEK MESICNE,930606,32597,MN,81908911,8307.8,UVER,5395,940730,299088,36,8308,B,637611,930802,VYDAJ,VYBER,56000,137909.9,,,,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,2635,OWNER,,,
2635,666210,67,2176,POPLATEK MESICNE,930606,32598,KL,62845337,1085,SIPO,5395,940730,299088,36,8308,B,637611,930802,VYDAJ,VYBER,56000,137909.9,,,,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,2635,OWNER,,,
2635,666210,67,2176,POPLATEK MESICNE,930606,32599,EF,57953965,5135, ,5395,940730,299088,36,8308,B,637611,930802,VYDAJ,VYBER,56000,137909.9,,,,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,2635,OWNER,,,
2635,666210,67,2176,POPLATEK MESICNE,930606,32597,MN,81908911,8307.8,UVER,5395,940730,299088,36,8308,B,637130,930802,PRIJEM,VKLAD,32299,146885.9,,,,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,2635,OWNER,,,
2635,666210,67,2176,POPLATEK MESICNE,930606,32598,KL,62845337,1085,SIPO,5395,940730,299088,36,8308,B,637130,930802,PRIJEM,VKLAD,32299,146885.9,,,,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,2635,OWNER,,,
2635,666210,67,2176,POPLATEK MESICNE,930606,32599,EF,57953965,5135, ,5395,940730,299088,36,8308,B,637130,930802,PRIJEM,VKLAD,32299,146885.9,,,,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,2635,OWNER,,,
2635,666210,67,2176,POPLATEK MESICNE,930606,32597,MN,81908911,8307.8,UVER,5395,940730,299088,36,8308,B,637133,930802,PRIJEM,VKLAD,47024,193909.9,,,,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,2635,OWNER,,,
2635,666210,67,2176,POPLATEK MESICNE,930606,32598,KL,62845337,1085,SIPO,5395,940730,299088,36,8308,B,637133,930802,PRIJEM,VKLAD,47024,193909.9,,,,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,2635,OWNER,,,
2635,666210,67,2176,POPLATEK MESICNE,930606,32599,EF,57953965,5135, ,5395,940730,299088,36,8308,B,637133,930802,PRIJEM,VKLAD,47024,193909.9,,,,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,2635,OWNER,,,
2635,666210,67,2176,POPLATEK MESICNE,930606,32597,MN,81908911,8307.8,UVER,5395,940730,299088,36,8308,B,637199,930803,VYDAJ,VYBER,10300,89748.9,,,0,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,2635,OWNER,,,
2635,666210,67,2176,POPLATEK MESICNE,930606,32598,KL,62845337,1085,SIPO,5395,940730,299088,36,8308,B,637199,930803,VYDAJ,VYBER,10300,89748.9,,,0,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,2635,OWNER,,,
2635,666210,67,2176,POPLATEK MESICNE,930606,32599,EF,57953965,5135, ,5395,940730,299088,36,8308,B,637199,930803,VYDAJ,VYBER,10300,89748.9,,,0,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,2635,OWNER,,,
2635,666210,67,2176,POPLATEK MESICNE,930606,32597,MN,81908911,8307.8,UVER,5395,940730,299088,36,8308,B,637613,930803,VYDAJ,VYBER,28400,100048.9,,,,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,2635,OWNER,,,
2635,666210,67,2176,POPLATEK MESICNE,930606,32598,KL,62845337,1085,SIPO,5395,940730,299088,36,8308,B,637613,930803,VYDAJ,VYBER,28400,100048.9,,,,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,2635,OWNER,,,
2635,666210,67,2176,POPLATEK MESICNE,930606,32599,EF,57953965,5135, ,5395,940730,299088,36,8308,B,637613,930803,VYDAJ,VYBER,28400,100048.9,,,,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,2635,OWNER,,,
2635,666210,67,2176,POPLATEK MESICNE,930606,32597,MN,81908911,8307.8,UVER,5395,940730,299088,36,8308,B,637122,930803,PRIJEM,VKLAD,16639,128448.9,,,,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,2635,OWNER,,,
2635,666210,67,2176,POPLATEK MESICNE,930606,32598,KL,62845337,1085,SIPO,5395,940730,299088,36,8308,B,637122,930803,PRIJEM,VKLAD,16639,128448.9,,,,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,2635,OWNER,,,
2635,666210,67,2176,POPLATEK MESICNE,930606,32599,EF,57953965,5135, ,5395,940730,299088,36,8308,B,637122,930803,PRIJEM,VKLAD,16639,128448.9,,,,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,2635,OWNER,,,
